0.05	0.00282531	0.0010247
0.15	0.00496084	0.000539278
0.25	0.00729082	0.000442262
0.35	0.011161	0.000420595
0.45	0.016228	0.000448831
0.55	0.022522	0.000524968
0.65	0.0318027	0.000661097
0.75	0.0390363	0.000889269
0.85	0.049298	0.00127764
0.95	0.0499803	0.00197258
1.05	0.0581037	0.00330722
1.15	0.0503592	0.00617852
1.25	0.0448654	0.0132802
