0.05	-0.00128101	0.00357801
0.15	0.000219537	0.002307
0.25	-0.0109549	0.00193918
0.35	-0.0145313	0.00189848
0.45	-0.0225112	0.00214288
0.55	-0.0231469	0.00251428
0.65	-0.0344192	0.00314831
0.75	-0.0505352	0.0042477
0.85	-0.0316592	0.00617231
0.95	-0.0393722	0.0096496
1.05	-0.0802753	0.0169118
1.15	-0.103811	0.0344011
1.25	-0.0525766	0.0957575
1.35	0.18496	22.8242
